Date,Open,High,Low,Close,Volume,Adj Close,Var,Lag1,Lag2,Lag3,Lag4
01/03/00,3.77756,3.78732,3.70924,3.70924,1297200,3.27061,-0.015543683,-0.020306035,0.010257159,0.007751752,-0.007692124
02/03/00,3.72876,3.75804,3.68971,3.69947,886800,3.262,-0.002632536,-0.015543683,-0.020306035,0.010257159,0.007751752
03/03/00,3.73852,3.74828,3.70924,3.72876,414400,3.28783,0.007918455,-0.002632536,-0.015543683,-0.020306035,0.010257159
06/03/00,3.73852,3.73852,3.68971,3.68971,536600,3.25339,-0.010474994,0.007918455,-0.002632536,-0.015543683,-0.020306035
07/03/00,3.68971,3.68971,3.68971,3.68971,0,3.25339,0,-0.010474994,0.007918455,-0.002632536,-0.015543683
08/03/00,3.69947,3.719,3.50425,3.53353,1764300,3.11568,-0.042328156,0,-0.010474994,0.007918455,-0.002632536
09/03/00,3.5433,3.56282,3.46521,3.47497,2456600,3.06405,-0.016571021,-0.042328156,0,-0.010474994,0.007918455
10/03/00,3.52377,3.62138,3.51401,3.61162,1388900,3.18454,0.039323771,-0.016571021,-0.042328156,0,-0.010474994
13/03/00,3.61162,3.61162,3.61162,3.61162,0,3.18454,0,0.039323771,-0.016571021,-0.042328156,0
14/03/00,3.66043,3.67019,3.5921,3.5921,873700,3.16733,-0.005404234,0,0.039323771,-0.016571021,-0.042328156
15/03/00,3.57258,3.62138,3.52377,3.5921,954000,3.16733,0,-0.005404234,0,0.039323771,-0.016571021
16/03/00,3.63115,3.69947,3.57258,3.63115,1305200,3.20176,0.010870355,0,-0.005404234,0,0.039323771
17/03/00,3.69947,3.72876,3.65067,3.65067,1355200,3.21897,0.005375169,0.010870355,0,-0.005404234,0
20/03/00,3.70924,3.70924,3.53353,3.55306,646100,3.1329,-0.026738367,0.005375169,0.010870355,0,-0.005404234
21/03/00,3.55306,3.60186,3.53353,3.5433,568500,3.1243,-0.00274506,-0.026738367,0.005375169,0.010870355,0
22/03/00,3.64091,3.64091,3.47497,3.49449,834300,3.08126,-0.013775886,-0.00274506,-0.026738367,0.005375169,0.010870355
23/03/00,3.49449,3.5433,3.48473,3.51401,470300,3.09847,0.005585377,-0.013775886,-0.00274506,-0.026738367,0.005375169
24/03/00,3.56282,3.56282,3.48473,3.52377,501200,3.10708,0.002778791,0.005585377,-0.013775886,-0.00274506,-0.026738367
27/03/00,3.52377,3.61162,3.49449,3.51401,2191100,3.09847,-0.002771091,0.002778791,0.005585377,-0.013775886,-0.00274506
28/03/00,3.51401,3.5433,3.48473,3.48473,2984600,3.07265,-0.008333145,-0.002771091,0.002778791,0.005585377,-0.013775886
29/03/00,3.80685,3.97279,3.70924,3.92398,5630700,3.45996,0.126050803,-0.008333145,-0.002771091,0.002778791,0.005585377
30/03/00,3.90446,3.92398,3.73852,3.75804,994200,3.31364,-0.042289506,0.126050803,-0.008333145,-0.002771091,0.002778791
31/03/00,3.70924,3.70924,3.62138,3.62138,1447100,3.19314,-0.036364843,-0.042289506,0.126050803,-0.008333145,-0.002771091
03/04/00,3.66043,3.82637,3.63115,3.75804,984200,3.31364,0.037737149,-0.036364843,-0.042289506,0.126050803,-0.008333145
04/04/00,3.79709,3.81661,3.73852,3.79709,1412300,3.34808,0.010393404,0.037737149,-0.036364843,-0.042289506,0.126050803
05/04/00,3.66043,3.80685,3.61162,3.75804,1037400,3.31364,-0.010286493,0.010393404,0.037737149,-0.036364843,-0.042289506
06/04/00,3.74828,3.78732,3.65067,3.65067,619900,3.21897,-0.02856979,-0.010286493,0.010393404,0.037737149,-0.036364843
07/04/00,3.66043,3.69947,3.61162,3.61162,563400,3.18454,-0.010695968,-0.02856979,-0.010286493,0.010393404,0.037737149
10/04/00,3.61162,3.63115,3.56282,3.56282,1057500,3.14151,-0.013512156,-0.010695968,-0.02856979,-0.010286493,0.010393404
11/04/00,3.58234,3.5921,3.53353,3.53353,947400,3.11568,-0.008222161,-0.013512156,-0.010695968,-0.02856979,-0.010286493
12/04/00,3.55306,3.62138,3.53353,3.55306,686800,3.1329,0.005526883,-0.008222161,-0.013512156,-0.010695968,-0.02856979
13/04/00,3.60186,3.62138,3.55306,3.56282,410500,3.14151,0.002748252,0.005526883,-0.008222161,-0.013512156,-0.010695968
14/04/00,3.60186,3.61162,3.51401,3.5433,513100,3.1243,-0.005478257,0.002748252,0.005526883,-0.008222161,-0.013512156
17/04/00,3.44568,3.5433,3.43592,3.45545,1338400,3.04684,-0.024792754,-0.005478257,0.002748252,0.005526883,-0.008222161
18/04/00,3.49449,3.50425,3.4164,3.42616,523900,3.02101,-0.008477636,-0.024792754,-0.005478257,0.002748252,0.005526883
19/04/00,3.44568,3.46521,3.36759,3.37736,722700,2.97798,-0.014243581,-0.008477636,-0.024792754,-0.005478257,0.002748252
20/04/00,3.40664,3.4164,3.34807,3.34807,377000,2.95215,-0.008673665,-0.014243581,-0.008477636,-0.024792754,-0.005478257
21/04/00,3.34807,3.34807,3.34807,3.34807,0,2.95215,0,-0.008673665,-0.014243581,-0.008477636,-0.024792754
24/04/00,3.34807,3.34807,3.34807,3.34807,0,2.95215,0,0,-0.008673665,-0.014243581,-0.008477636
25/04/00,3.34807,3.34807,3.34807,3.34807,0,2.95215,0,0,0,-0.008673665,-0.014243581
26/04/00,3.4164,3.4164,3.31879,3.32855,761200,2.93494,-0.00582965,0,0,0,-0.008673665
27/04/00,3.34807,3.38712,3.30903,3.31879,780100,2.92634,-0.002930213,-0.00582965,0,0,0
28/04/00,3.4164,3.49449,3.38712,3.49449,959000,3.08126,0.05293985,-0.002930213,-0.00582965,0,0
01/05/00,3.49449,3.49449,3.49449,3.49449,0,3.08126,0,0.05293985,-0.002930213,-0.00582965,0
02/05/00,3.56282,3.56282,3.43592,3.48473,406000,3.07265,-0.002794311,0,0.05293985,-0.002930213,-0.00582965
03/05/00,3.46521,3.50425,3.43592,3.50425,520100,3.08987,0.005604283,-0.002794311,0,0.05293985,-0.002930213
04/05/00,3.46521,3.56282,3.46521,3.56282,778900,3.14151,0.016712677,0.005604283,-0.002794311,0,0.05293985
05/05/00,3.49449,3.5921,3.49449,3.53353,533800,3.11568,-0.008222161,0.016712677,0.005604283,-0.002794311,0
08/05/00,3.56282,3.57258,3.51401,3.57258,361600,3.15012,0.011053767,-0.008222161,0.016712677,0.005604283,-0.002794311
09/05/00,3.57258,3.57258,3.57258,3.57258,0,3.15012,0,0.011053767,-0.008222161,0.016712677,0.005604283
10/05/00,3.57258,3.57258,3.57258,3.57258,0,3.15012,0,0,0.011053767,-0.008222161,0.016712677
11/05/00,3.51401,3.56282,3.49449,3.52377,300300,3.10708,-0.013662972,0,0,0.011053767,-0.008222161
12/05/00,3.53353,3.57258,3.53353,3.55306,359900,3.1329,0.008310053,-0.013662972,0,0,0.011053767
15/05/00,3.55306,3.55306,3.55306,3.55306,0,3.1329,0,0.008310053,-0.013662972,0,0
16/05/00,3.49449,3.53353,3.48473,3.51401,231600,3.09847,-0.010989818,0,0.008310053,-0.013662972,0
17/05/00,3.50425,3.50425,3.47497,3.49449,192000,3.08126,-0.005554354,-0.010989818,0,0.008310053,-0.013662972
18/05/00,3.48473,3.52377,3.47497,3.49449,605800,3.08126,0,-0.005554354,-0.010989818,0,0.008310053
19/05/00,3.49449,3.51401,3.43592,3.46521,790200,3.05544,-0.008379689,0,-0.005554354,-0.010989818,0
22/05/00,3.45545,3.46521,3.35783,3.42616,638600,3.02101,-0.011268426,-0.008379689,0,-0.005554354,-0.010989818
23/05/00,3.42616,3.46521,3.40664,3.46521,380100,3.05544,0.011396851,-0.011268426,-0.008379689,0,-0.005554354
24/05/00,3.39688,3.51401,3.39688,3.50425,202000,3.08987,0.011268426,0.011396851,-0.011268426,-0.008379689,0
25/05/00,3.50425,3.50425,3.45545,3.48473,220400,3.07265,-0.00557305,0.011268426,0.011396851,-0.011268426,-0.008379689
26/05/00,3.46521,3.47497,3.44568,3.44568,275900,3.03822,-0.011205311,-0.00557305,0.011268426,0.011396851,-0.011268426
29/05/00,3.44568,3.47497,3.4164,3.43592,353800,3.02962,-0.002830605,-0.011205311,-0.00557305,0.011268426,0.011396851
30/05/00,3.45545,3.45545,3.4164,3.44568,396800,3.03822,0.00283864,-0.002830605,-0.011205311,-0.00557305,0.011268426
31/05/00,3.42616,3.45545,3.4164,3.44568,1009200,3.03822,0,0.00283864,-0.002830605,-0.011205311,-0.00557305
01/06/00,3.45545,3.64091,3.44568,3.63115,1089000,3.20176,0.05382757,0,0.00283864,-0.002830605,-0.011205311
02/06/00,3.57258,3.67995,3.5433,3.57258,464000,3.15012,-0.016128629,0.05382757,0,0.00283864,-0.002830605
05/06/00,3.55306,3.56282,3.47497,3.50425,251900,3.08987,-0.019126256,-0.016128629,0.05382757,0,0.00283864
06/06/00,3.51401,3.5433,3.47497,3.51401,287800,3.09847,0.002783289,-0.019126256,-0.016128629,0.05382757,0
07/06/00,3.47497,3.50425,3.47497,3.48473,187900,3.07265,-0.008333145,0.002783289,-0.019126256,-0.016128629,0.05382757
08/06/00,3.50425,3.56282,3.50425,3.5433,419100,3.1243,0.016809594,-0.008333145,0.002783289,-0.019126256,-0.016128629
09/06/00,3.56282,3.61162,3.53353,3.61162,510700,3.18454,0.019281119,0.016809594,-0.008333145,0.002783289,-0.019126256
12/06/00,3.61162,3.66043,3.61162,3.64091,300000,3.21037,0.008111062,0.019281119,0.016809594,-0.008333145,0.002783289
13/06/00,3.64091,3.65067,3.61162,3.63115,191400,3.20176,-0.002681934,0.008111062,0.019281119,0.016809594,-0.008333145
14/06/00,3.62138,3.69947,3.62138,3.69947,516900,3.262,0.018814652,-0.002681934,0.008111062,0.019281119,0.016809594
15/06/00,3.69947,3.70924,3.63115,3.63115,275800,3.20176,-0.018467198,0.018814652,-0.002681934,0.008111062,0.019281119
16/06/00,3.64091,3.67995,3.63115,3.65067,361700,3.21897,0.005375169,-0.018467198,0.018814652,-0.002681934,0.008111062
19/06/00,3.65067,3.65067,3.65067,3.65067,0,3.21897,0,0.005375169,-0.018467198,0.018814652,-0.002681934
20/06/00,3.67995,3.68971,3.62138,3.63115,242600,3.20176,-0.005346431,0,0.005375169,-0.018467198,0.018814652
21/06/00,3.66043,3.67995,3.63115,3.66043,165500,3.22758,0.008064315,-0.005346431,0,0.005375169,-0.018467198
22/06/00,3.66043,3.66043,3.66043,3.66043,0,3.22758,0,0.008064315,-0.005346431,0,0.005375169
23/06/00,3.66043,3.67995,3.65067,3.66043,394300,3.22758,0,0,0.008064315,-0.005346431,0
26/06/00,3.65067,3.66043,3.62138,3.63115,462200,3.20176,-0.007999802,0,0,0.008064315,-0.005346431
27/06/00,3.66043,3.66043,3.56282,3.57258,469200,3.15012,-0.016128629,-0.007999802,0,0,0.008064315
28/06/00,3.62138,3.62138,3.57258,3.5921,373100,3.16733,0.005463284,-0.016128629,-0.007999802,0,0
29/06/00,3.60186,3.60186,3.52377,3.52377,690700,3.10708,-0.019022331,0.005463284,-0.016128629,-0.007999802,0
30/06/00,3.60186,3.61162,3.55306,3.61162,419100,3.18454,0.02493016,-0.019022331,0.005463284,-0.016128629,-0.007999802
03/07/00,3.61162,3.65067,3.60186,3.60186,412300,3.17593,-0.002703687,0.02493016,-0.019022331,0.005463284,-0.016128629
04/07/00,3.63115,3.64091,3.60186,3.62138,419800,3.19314,0.005418885,-0.002703687,0.02493016,-0.019022331,0.005463284
05/07/00,3.65067,3.65067,3.57258,3.60186,342100,3.17593,-0.005389679,0.005418885,-0.002703687,0.02493016,-0.019022331
06/07/00,3.58234,3.65067,3.57258,3.5921,1010100,3.16733,-0.002707868,-0.005389679,0.005418885,-0.002703687,0.02493016
07/07/00,3.5921,3.5921,3.5921,3.5921,0,3.16733,0,-0.002707868,-0.005389679,0.005418885,-0.002703687
10/07/00,3.58234,3.58234,3.46521,3.51401,785700,3.09847,-0.021740709,0,-0.002707868,-0.005389679,0.005418885
11/07/00,3.53353,3.5433,3.48473,3.51401,438200,3.09847,0,-0.021740709,0,-0.002707868,-0.005389679
12/07/00,3.51401,3.56282,3.51401,3.56282,490100,3.14151,0.013890727,0,-0.021740709,0,-0.002707868
13/07/00,3.5433,3.58234,3.51401,3.51401,721600,3.09847,-0.013700418,0.013890727,0,-0.021740709,0
14/07/00,3.53353,3.56282,3.51401,3.51401,687000,3.09847,0,-0.013700418,0.013890727,0,-0.021740709
17/07/00,3.5433,3.56282,3.50425,3.5433,473600,3.1243,0.008336372,0,-0.013700418,0.013890727,0
18/07/00,3.56282,3.66043,3.56282,3.64091,872300,3.21037,0.027548571,0.008336372,0,-0.013700418,0.013890727
19/07/00,3.64091,3.77756,3.64091,3.73852,1926700,3.29643,0.026806879,0.027548571,0.008336372,0,-0.013700418
20/07/00,3.7678,3.78732,3.70924,3.73852,1245400,3.29643,0,0.026806879,0.027548571,0.008336372,0
21/07/00,3.74828,3.74828,3.67995,3.69947,794700,3.262,-0.010444633,0,0.026806879,0.027548571,0.008336372
24/07/00,3.69947,3.69947,3.69947,3.69947,0,3.262,0,-0.010444633,0,0.026806879,0.027548571
25/07/00,3.75804,3.75804,3.72876,3.73852,1005400,3.29643,0.010554874,0,-0.010444633,0,0.026806879
26/07/00,3.7678,3.7678,3.72876,3.74828,686200,3.30504,0.002611917,0.010554874,0,-0.010444633,0
27/07/00,3.74828,3.74828,3.74828,3.74828,0,3.30504,0,0.002611917,0.010554874,0,-0.010444633
28/07/00,3.72876,3.72876,3.70924,3.70924,804500,3.27061,-0.010417423,0,0.002611917,0.010554874,0
31/07/00,3.72876,3.72876,3.69947,3.72876,587300,3.28783,0.005265073,-0.010417423,0,0.002611917,0.010554874
01/08/00,3.72876,3.7678,3.68971,3.75804,615600,3.31364,0.007850163,0.005265073,-0.010417423,0,0.002611917
02/08/00,3.75804,3.77756,3.74828,3.75804,367800,3.31364,0,0.007850163,0.005265073,-0.010417423,0
03/08/00,3.719,3.77756,3.719,3.7678,511700,3.32225,0.002598351,0,0.007850163,0.005265073,-0.010417423
04/08/00,3.77756,3.78732,3.75804,3.75804,831700,3.31364,-0.002591617,0.002598351,0,0.007850163,0.005265073
07/08/00,3.77756,3.78732,3.75804,3.78732,516700,3.33946,0.007792035,-0.002591617,0.002598351,0,0.007850163
08/08/00,3.79709,3.79709,3.7678,3.77756,496900,3.33086,-0.002575267,0.007792035,-0.002591617,0.002598351,0
09/08/00,3.7678,3.78732,3.7678,3.7678,334300,3.32225,-0.002584918,-0.002575267,0.007792035,-0.002591617,0.002598351
10/08/00,3.77756,3.77756,3.75804,3.75804,722000,3.31364,-0.002591617,-0.002584918,-0.002575267,0.007792035,-0.002591617
11/08/00,3.75804,3.77756,3.75804,3.77756,349800,3.33086,0.005196702,-0.002591617,-0.002584918,-0.002575267,0.007792035
14/08/00,3.77756,3.83613,3.7678,3.83613,411500,3.3825,0.015503504,0.005196702,-0.002591617,-0.002584918,-0.002575267
15/08/00,3.83613,3.83613,3.83613,3.83613,0,3.3825,0,0.015503504,0.005196702,-0.002591617,-0.002584918
16/08/00,3.80685,3.84589,3.80685,3.80685,381200,3.35668,-0.007633407,0,0.015503504,0.005196702,-0.002591617
17/08/00,3.81661,3.83613,3.80685,3.81661,277300,3.36529,0.002565034,-0.007633407,0,0.015503504,0.005196702
18/08/00,3.83613,3.83613,3.81661,3.81661,322800,3.36529,0,0.002565034,-0.007633407,0,0.015503504
21/08/00,3.82637,3.83613,3.81661,3.83613,73700,3.3825,0.005113972,0,0.002565034,-0.007633407,0
22/08/00,3.82637,3.88494,3.81661,3.86541,578500,3.40832,0.007633407,0.005113972,0,0.002565034,-0.007633407
23/08/00,3.86541,3.88494,3.85565,3.88494,475300,3.42554,0.005052343,0.007633407,0.005113972,0,0.002565034
24/08/00,3.88494,3.93374,3.87517,3.93374,817800,3.46857,0.012561523,0.005052343,0.007633407,0.005113972,0
25/08/00,3.92398,3.95326,3.88494,3.90446,728200,3.44275,-0.00744399,0.012561523,0.005052343,0.007633407,0.005113972
28/08/00,3.90446,3.92398,3.90446,3.90446,379300,3.44275,0,-0.00744399,0.012561523,0.005052343,0.007633407
29/08/00,3.91422,3.92398,3.8947,3.91422,1774500,3.45136,0.002500908,0,-0.00744399,0.012561523,0.005052343
30/08/00,3.91422,3.92398,3.90446,3.91422,562900,3.45136,0,0.002500908,0,-0.00744399,0.012561523
31/08/00,3.90446,3.92398,3.8947,3.90446,1398000,3.44275,-0.002494669,0,0.002500908,0,-0.00744399
01/09/00,3.90446,3.91422,3.90446,3.91422,627900,3.45136,0.002500908,-0.002494669,0,0.002500908,0
04/09/00,3.91422,3.95326,3.90446,3.95326,728300,3.48578,0.00997288,0.002500908,-0.002494669,0,0.002500908
05/09/00,3.9435,3.95326,3.90446,3.93374,612800,3.46857,-0.004937202,0.00997288,0.002500908,-0.002494669,0
06/09/00,3.90446,3.92398,3.90446,3.92398,244300,3.45996,-0.002482291,-0.004937202,0.00997288,0.002500908,-0.002494669
07/09/00,3.91422,3.91422,3.90446,3.90446,399300,3.44275,-0.004974046,-0.002482291,-0.004937202,0.00997288,0.002500908
08/09/00,3.90446,3.92398,3.8947,3.92398,819000,3.45996,0.004998911,-0.004974046,-0.002482291,-0.004937202,0.00997288
11/09/00,3.90446,3.93374,3.90446,3.93374,439800,3.46857,0.002488468,0.004998911,-0.004974046,-0.002482291,-0.004937202
12/09/00,3.92398,3.9435,3.91422,3.93374,574400,3.46857,0,0.002488468,0.004998911,-0.004974046,-0.002482291
13/09/00,3.9435,3.9435,3.90446,3.9435,677600,3.47717,0.002479408,0,0.002488468,0.004998911,-0.004974046
14/09/00,3.9435,3.9435,3.91422,3.92398,986800,3.45996,-0.004949427,0.002479408,0,0.002488468,0.004998911
15/09/00,3.91422,3.93374,3.91422,3.91422,483500,3.45136,-0.002485578,-0.004949427,0.002479408,0,0.002488468
18/09/00,3.91422,3.91422,3.87517,3.90446,322200,3.44275,-0.002494669,-0.002485578,-0.004949427,0.002479408,0
19/09/00,3.8947,3.90446,3.84589,3.85565,374700,3.39971,-0.012501634,-0.002494669,-0.002485578,-0.004949427,0.002479408
20/09/00,3.85565,3.85565,3.80685,3.83613,957200,3.3825,-0.005062196,-0.012501634,-0.002494669,-0.002485578,-0.004949427
21/09/00,3.79709,3.90446,3.79709,3.85565,1013700,3.39971,0.005087953,-0.005062196,-0.012501634,-0.002494669,-0.002485578
22/09/00,3.84589,3.90446,3.81661,3.90446,1023200,3.44275,0.012659903,0.005087953,-0.005062196,-0.012501634,-0.002494669
25/09/00,3.90446,3.90446,3.86541,3.87517,544900,3.41692,-0.007502723,0.012659903,0.005087953,-0.005062196,-0.012501634
26/09/00,3.87517,3.88494,3.83613,3.83613,208300,3.3825,-0.010073399,-0.007502723,0.012659903,0.005087953,-0.005062196
27/09/00,3.86541,3.91422,3.85565,3.90446,725100,3.44275,0.017812269,-0.010073399,-0.007502723,0.012659903,0.005087953
28/09/00,3.90446,3.95326,3.8947,3.93374,1120800,3.46857,0.007499818,0.017812269,-0.010073399,-0.007502723,0.012659903
29/09/00,3.95326,3.97279,3.92398,3.92398,1411900,3.45996,-0.002482291,0.007499818,0.017812269,-0.010073399,-0.007502723
02/10/00,3.93374,3.97279,3.91422,3.97279,481900,3.503,0.01243945,-0.002482291,0.007499818,0.017812269,-0.010073399
03/10/00,3.9435,3.98255,3.9435,3.95326,708000,3.48578,-0.004915786,0.01243945,-0.002482291,0.007499818,0.017812269
04/10/00,3.95326,4.03135,3.93374,3.97279,1133200,3.503,0.004940071,-0.004915786,0.01243945,-0.002482291,0.007499818
05/10/00,3.97279,3.97279,3.97279,3.97279,0,3.503,0,0.004940071,-0.004915786,0.01243945,-0.002482291
06/10/00,4.00207,4.01183,3.95326,3.95326,587000,3.48578,-0.004915786,0,0.004940071,-0.004915786,0.01243945
09/10/00,3.95326,3.95326,3.90446,3.90446,227200,3.44275,-0.012344439,-0.004915786,0,0.004940071,-0.004915786
10/10/00,3.90446,3.92398,3.86541,3.8947,521100,3.43414,-0.002500908,-0.012344439,-0.004915786,0,0.004940071
11/10/00,3.88494,3.88494,3.81661,3.81661,916600,3.36529,-0.020048688,-0.002500908,-0.012344439,-0.004915786,0
12/10/00,3.88494,3.88494,3.80685,3.80685,1250000,3.35668,-0.002558472,-0.020048688,-0.002500908,-0.012344439,-0.004915786
13/10/00,3.72876,3.78732,3.70924,3.78732,724900,3.33946,-0.005130069,-0.002558472,-0.020048688,-0.002500908,-0.012344439
16/10/00,3.80685,3.82637,3.78732,3.80685,241300,3.35668,0.005156522,-0.005130069,-0.002558472,-0.020048688,-0.002500908
17/10/00,3.80685,3.82637,3.79709,3.80685,716400,3.35668,0,0.005156522,-0.005130069,-0.002558472,-0.020048688
18/10/00,3.80685,3.81661,3.75804,3.77756,342300,3.33086,-0.007692124,0,0.005156522,-0.005130069,-0.002558472
19/10/00,3.7678,3.90446,3.74828,3.87517,256100,3.41692,0.025837171,-0.007692124,0,0.005156522,-0.005130069
20/10/00,3.83613,3.85565,3.79709,3.79709,395000,3.34808,-0.020146799,0.025837171,-0.007692124,0,0.005156522
23/10/00,3.84589,3.84589,3.75804,3.75804,190800,3.31364,-0.010286493,-0.020146799,0.025837171,-0.007692124,0
24/10/00,3.74828,3.90446,3.74828,3.90446,542900,3.44275,0.038963195,-0.010286493,-0.020146799,0.025837171,-0.007692124
25/10/00,3.86541,3.93374,3.84589,3.92398,339100,3.45996,0.004998911,0.038963195,-0.010286493,-0.020146799,0.025837171
26/10/00,3.90446,3.91422,3.82637,3.82637,289200,3.37389,-0.02487601,0.004998911,0.038963195,-0.010286493,-0.020146799
27/10/00,3.8947,3.90446,3.81661,3.8947,298300,3.43414,0.017857725,-0.02487601,0.004998911,0.038963195,-0.010286493
30/10/00,3.90446,3.90446,3.70924,3.72876,440000,3.28783,-0.042604553,0.017857725,-0.02487601,0.004998911,0.038963195
31/10/00,3.72876,3.72876,3.72876,3.72876,0,3.28783,0,-0.042604553,0.017857725,-0.02487601,0.004998911
01/11/00,3.72876,3.72876,3.72876,3.72876,0,3.28783,0,0,-0.042604553,0.017857725,-0.02487601
02/11/00,3.79709,3.83613,3.77756,3.77756,209800,3.33086,0.01308766,0,0,-0.042604553,0.017857725
03/11/00,3.75804,3.79709,3.66043,3.74828,443600,3.30504,-0.007751752,0.01308766,0,0,-0.042604553
06/11/00,3.70924,3.74828,3.68971,3.68971,572200,3.25339,-0.015627647,-0.007751752,0.01308766,0,0
